disappear_time,name,lat,lng,id
1.469299996900378e+09,Rattata,19.6009663252221,-98.9745257130492,19
1.468878817857935e+09,Mankey,19.59832006884121,-98.97400795192033,56
1.469299857859731e+09,Spearow,19.598435446245112,-98.97538865582617,21
1.469300640860526e+09,Pidgey,19.597374521653826,-98.9763379037981,16
1.469300069961038e+09,Doduo,19.60914543247465,-98.97495718325612,84
1.46930001949531e+09,Rattata,19.602252666350342,-98.98013501004273,19
1.469299959917882e+09,Zubat,19.603467071143342,-98.97426683205939,41
1.469299923424704e+09,Doduo,19.60688826506477,-98.97771864853614,84
1.469299880220855e+09,Rhyhorn,19.599071387948708,-98.98479534499899,111
1.469300375496101e+09,Sandshrew,19.602344806941527,-98.98013501004273,27
1.469299996900378e+09,Rattata,19.6009663252221,-98.9745257130492,19
1.469300359225207e+09,Primeape,19.604022595865164,-98.98712561577622,57
1.469300084235322e+09,Eevee,19.610770405657895,-98.98669407895592,133
1.469299857859731e+09,Spearow,19.598435446245112,-98.97538865582617,21
1.469300393916534e+09,Rattata,19.60374349691923,-98.97426683205939,19
1.469300204198654e+09,Rattata,19.60973375263288,-98.98531317699879,19
1.469300584920971e+09,Pidgey,19.605926416904246,-98.9766830877143,16
1.469300150480099e+09,Ekans,19.60898167044106,-98.97823643405052,23
1.469300610244998e+09,Rattata,19.60984036757315,-98.9868666934007,19
1.469300640860526e+09,Pidgey,19.597374521653826,-98.9763379037981,16
1.469300659899029e+09,Pidgey,19.60224338491392,-98.97478459488978,16
1.469300056994179e+09,Abra,19.609544163605925,-98.97435312562813,63
1.469300639232974e+09,Rattata,19.611547884935188,-98.98772977129137,19
1.469300394247511e+09,Pidgey,19.609503528457672,-98.98807500509207,16
1.469299961234325e+09,Ekans,19.610682580099034,-98.98660777187521,23
1.469300457186957e+09,Paras,19.599358004524266,-98.98643515799714,46
1.469300146522214e+09,Paras,19.60174774257724,-98.98470903999629,46
1.469300294662576e+09,Sandshrew,19.60566779429397,-98.98186102790407,27
1.469300265074159e+09,Ekans,19.609701565450752,-98.9785816262835,23
1.46929987615801e+09,Pidgey,19.601969644588795,-98.9876434630773,16
1.469300239921991e+09,Meowth,19.6039079166201,-98.97651049556717,52
1.469299892543171e+09,Pidgey,19.60656921861389,-98.98410490762242,16
1.469299985523928e+09,Ponyta,19.60232917752815,-98.9822925382746,77
1.469300025042971e+09,Paras,19.61175129037582,-98.97443941929141,46
1.469299916073376e+09,Arbok,19.612061166234135,-98.9774597570548,24
1.469300483480754e+09,Charmander,19.607573678658984,-98.978754222967,4
1.469300085321103e+09,Rattata,19.600157644423067,-98.97780494588561,19
1.46930020515943e+09,Pidgey,19.600872604246554,-98.9874708469325,16
1.469300456962664e+09,Zubat,19.606798783669245,-98.97582013075926,41
1.469300145196676e+09,Rattata,19.608833914654106,-98.98488165009613,19
1.469300461187981e+09,Abra,19.59935369142546,-98.98652146488894,63
1.469300035233596e+09,Pidgey,19.60880371565467,-98.98548578842106,16
1.469300049963739e+09,Rattata,19.607057975006164,-98.97616531240708,19
1.469300261509127e+09,Paras,19.606803668399174,-98.9812569173535,46
1.46930013818902e+09,Rattata,19.599248613042985,-98.98678038613109,19
1.469299986830479e+09,Paras,19.59674506171391,-98.97418053858517,46
1.469299854832489e+09,Zubat,19.595407727536877,-98.97512977200057,41
1.46930071683362e+09,Sandshrew,19.59474982724827,-98.97538865582617,27
1.469300631791943e+09,Ekans,19.59586151228019,-98.97711456973614,23
1.469299986830479e+09,Paras,19.59674506171391,-98.97418053858517,46
1.46930071683362e+09,Sandshrew,19.59474982724827,-98.97538865582617,27
1.469300631791943e+09,Ekans,19.59586151228019,-98.97711456973614,23
1.469299854832489e+09,Zubat,19.595407727536877,-98.97512977200057,41
1.469300292737514e+09,Spearow,19.5956573654294,-98.97935831433601,21
1.469300631739076e+09,Ekans,19.59586151228019,-98.97711456973614,23
1.469300090618018e+09,Pidgey,19.595368589051187,-98.98514056595434,16
1.469300039562646e+09,Doduo,19.594342132822018,-98.9853994826627,84
1.469300297502479e+09,Rattata,19.59659695232584,-98.99006012876869,19
1.469300437503897e+09,Nidoran♂,19.59598650255725,-98.98936964530213,32
1.469300036504808e+09,Sandshrew,19.595548922210206,-98.99075061827862,27
1.469300090618018e+09,Pidgey,19.595368589051187,-98.98514056595434,16
1.469300292737514e+09,Spearow,19.5956573654294,-98.97935831433601,21
1.469300631739076e+09,Ekans,19.59586151228019,-98.97711456973614,23
1.469300437503897e+09,Nidoran♂,19.59598650255725,-98.98936964530213,32
1.469300297502479e+09,Rattata,19.59659695232584,-98.99006012876869,19
1.469300036504808e+09,Sandshrew,19.595548922210206,-98.99075061827862,27
1.469300039562646e+09,Doduo,19.594342132822018,-98.9853994826627,84
1.468878815637369e+09,Rattata,19.59868160321678,-98.99075061827862,19
1.469299986591817e+09,Rhyhorn,19.601572412701337,-98.99006012876869,111
1.469299986591817e+09,Rhyhorn,19.601572412701337,-98.99006012876869,111
1.469300505583692e+09,Eevee,19.60335757366778,-98.98936964530213,133
1.469300125585931e+09,Rattata,19.605296812835153,-98.98928333529375,19
1.469300410587024e+09,Geodude,19.605365858427426,-98.98790238800284,74
1.469300542566398e+09,Rapidash,19.606205259760337,-98.98954226560218,78
1.469300669568501e+09,Pinsir,19.606923604542086,-98.98807500509207,127
1.469300669568501e+09,Pinsir,19.606923604542086,-98.98807500509207,127
1.469300125585931e+09,Rattata,19.605296812835153,-98.98928333529375,19
1.469300505583692e+09,Eevee,19.60335757366778,-98.98936964530213,133
1.469300542566398e+09,Rapidash,19.606205259760337,-98.98954226560218,78
1.469300410587024e+09,Geodude,19.605365858427426,-98.98790238800284,74
1.469300395717513e+09,Pidgey,19.609503528457672,-98.98807500509207,16
1.469300643718316e+09,Geodude,19.609939823763998,-98.99040537276827,74
1.469299967718754e+09,Sandshrew,19.610807938635734,-98.98962857589387,27
1.469300003719201e+09,Venonat,19.611421214585356,-98.9884202404038,48
1.469299969668888e+09,Sandshrew,19.610807938635734,-98.98962857589387,27
1.469300395669677e+09,Pidgey,19.609503528457672,-98.98807500509207,16
1.469300643670075e+09,Geodude,19.609939823763998,-98.99040537276827,74
1.46930005071219e+09,Cubone,19.39857040702298,-99.06898758141216,104
1.469300201713899e+09,Sandshrew,19.39957039279756,-99.06924677249039,27
1.469300220715011e+09,Ekans,19.399583354613313,-99.06898758141216,23
1.468878816716175e+09,Diglett,19.39968974944282,-99.0705427405599,50
1.469299969668888e+09,Sandshrew,19.610807938635734,-98.98962857589387,27
1.46930005071219e+09,Cubone,19.39857040702298,-99.06898758141216,104
1.469300395669677e+09,Pidgey,19.609503528457672,-98.98807500509207,16
1.469300003719201e+09,Venonat,19.611421214585356,-98.9884202404038,48
1.469300201713899e+09,Sandshrew,19.39957039279756,-99.06924677249039,27
1.469300643670075e+09,Geodude,19.609939823763998,-98.99040537276827,74
1.469300220715011e+09,Ekans,19.399583354613313,-99.06898758141216,23
1.469300713687117e+09,Mankey,19.403600594723134,-99.06967875949907,56
1.469300745688775e+09,Ekans,19.40403077602759,-99.0702835452556,23
1.46930009067768e+09,Sandshrew,19.4005374123569,-99.0664821112363,27
1.46887881667916e+09,Charmander,19.399538791325142,-99.06803722135717,4
1.469300565719455e+09,Geodude,19.398331650723932,-99.06639571712195,74
1.468878816721159e+09,Charmander,19.399538791325142,-99.06803722135717,4
1.469300087722196e+09,Sandshrew,19.4005374123569,-99.0664821112363,27
1.469300232709936e+09,Marowak,19.397310062857887,-99.06656850544462,105
1.469300564711146e+09,Geodude,19.398331650723932,-99.06639571712195,74
1.469300584711814e+09,Geodude,19.39796036547776,-99.06829640933603,74
1.469300584740168e+09,Geodude,19.39796036547776,-99.06829640933603,74
1.469300527741878e+09,Ekans,19.397966044857107,-99.07002435079649,23
1.469300359743e+09,Rhyhorn,19.398053809765972,-99.07011074885561,111
1.469300313744124e+09,Sandshrew,19.39814589550742,-99.07011074885561,27
1.469300170745256e+09,Geodude,19.396186174809113,-99.0706291391825,74
1.469300227746361e+09,Sandshrew,19.395409252335252,-99.06959236190951,27
1.469300584740168e+09,Geodude,19.39796036547776,-99.06829640933603,74
1.469300313744124e+09,Sandshrew,19.39814589550742,-99.07011074885561,27
1.469300170745256e+09,Geodude,19.396186174809113,-99.0706291391825,74
1.469300227746361e+09,Sandshrew,19.395409252335252,-99.06959236190951,27
1.469300232709936e+09,Marowak,19.397310062857887,-99.06656850544462,105
1.469300713687117e+09,Mankey,19.403600594723134,-99.06967875949907,56
1.469300087722196e+09,Sandshrew,19.4005374123569,-99.0664821112363,27
1.469300527741878e+09,Ekans,19.397966044857107,-99.07002435079649,23
1.469300745688775e+09,Ekans,19.40403077602759,-99.0702835452556,23
1.469300564711146e+09,Geodude,19.398331650723932,-99.06639571712195,74
1.469300359743e+09,Rhyhorn,19.398053809765972,-99.07011074885561,111
1.469300784827336e+09,Sandshrew,19.39575866544364,-99.0736531501308,27
1.46930005782893e+09,Ekans,19.396512632438117,-99.07330754305805,23
1.469300661829744e+09,Sandshrew,19.395491056155322,-99.07348034640664,27
1.469299958830564e+09,Machop,19.39800328182029,-99.07296193748756,66
1.469300415831337e+09,Arcanine,19.39681348816297,-99.07097473461191,59
1.469299959894899e+09,Machop,19.39800328182029,-99.07296193748756,66
1.469300693868354e+09,Sandshrew,19.40322060229971,-99.07175232982149,27
1.469300311869638e+09,Geodude,19.402706985687786,-99.07097473461191,74
1.46887881487045e+09,Cubone,19.401770142937377,-99.07313474008502,104
1.469300695017737e+09,Sandshrew,19.40322060229971,-99.07175232982149,27
1.469300715005617e+09,Mankey,19.403600594723134,-99.06967875949907,56
1.469300746007516e+09,Ekans,19.40403077602759,-99.0702835452556,23
1.46930052205428e+09,Geodude,19.402469857850797,-99.06466785456163,74
1.469300515153027e+09,Ekans,19.397868394322536,-99.06276724914856,23
1.469300294154823e+09,Cubone,19.397872711163416,-99.06268085907391,104
1.46930053213662e+09,Sandshrew,19.393852552391802,-99.0638903286692,27
1.469300847168068e+09,Rhyhorn,19.393138878756282,-99.06527260218343,111
1.469300765169522e+09,Mankey,19.39335608483853,-99.06829640933603,56
1.469300542217292e+09,Ekans,19.394334467791353,-99.06898758141216,23
1.469300767218872e+09,Mankey,19.39335608483853,-99.06829640933603,56
1.469300570219958e+09,Ekans,19.394155982735747,-99.07071553789898,23
1.469300353224918e+09,Sandshrew,19.39487671779405,-99.07287553632966,27
1.469300018226419e+09,Rhyhorn,19.395091138368617,-99.07227073085345,111
1.46887881521439e+09,Rhyhorn,19.395044912347657,-99.07503559344346,111
1.469300023227332e+09,Cubone,19.39630685098425,-99.07373955213369,104
1.469300347228663e+09,Cubone,19.397978645564436,-99.07529480424022,104
1.468878817229378e+09,Machop,19.39725926190261,-99.0749491900323,66
1.469300299211693e+09,Sandshrew,19.400184360185992,-99.07538120802688,27
1.46930007121332e+09,Ekans,19.400328331387076,-99.07434436878286,23
1.469300641214786e+09,Cubone,19.400236246028268,-99.07434436878286,104
1.469300345215687e+09,Cubone,19.397978645564436,-99.07529480424022,104
1.469300309173537e+09,Growlithe,19.40364341618132,-99.07434436878286,58
1.46930056817514e+09,Geodude,19.40301611044163,-99.07399875870574,74
1.469300124176148e+09,Cubone,19.403275072285556,-99.07434436878286,104
1.469300311169172e+09,Growlithe,19.40364341618132,-99.07434436878286,58
1.469300126170481e+09,Cubone,19.403275072285556,-99.07434436878286,104
1.469300026171196e+09,Sandshrew,19.404437594798754,-99.07503559344346,27
1.469300714171965e+09,Growlithe,19.40431396369821,-99.07382595423049,58
1.469300026169794e+09,Sandshrew,19.404437594798754,-99.07503559344346,27
1.469300714171397e+09,Growlithe,19.40431396369821,-99.07382595423049,58
1.469300235136871e+09,Geodude,19.405636470487185,-99.07132033154382,74
1.469300713137957e+09,Growlithe,19.40431396369821,-99.07382595423049,58
1.469300582086917e+09,Sandshrew,19.406187678801842,-99.06950596441385,27
1.469300367088556e+09,Rhyhorn,19.405941669514803,-99.06890118457393,111
1.46930004907171e+09,Growlithe,19.40595760937093,-99.06674129414301,58
1.469300783073031e+09,Mankey,19.405633817804475,-99.06769163870031,56
1.469300331050627e+09,Geodude,19.40663109668329,-99.06432228655885,74
1.469300897017387e+09,Machop,19.405949126935916,-99.06138501922933,66
1.469300418018728e+09,Sandshrew,19.406097341458196,-99.06026197513268,27
1.469300202019536e+09,Machop,19.405518904265247,-99.06078030120389,66
1.469300845020487e+09,Ekans,19.405452717756482,-99.06026197513268,23
1.469300037021652e+09,Omanyte,19.404852695933354,-99.0612122421808,138
1.469300850100174e+09,Ekans,19.40229148519922,-99.06086668921134,23
1.46930024010112e+09,Cubone,19.40208572486896,-99.06129863065809,104
1.469300242063534e+09,Ekans,19.40095045016627,-99.06190335263015,23
1.469300280066032e+09,Machop,19.400207987461954,-99.06017558778306,66
1.469300280041178e+09,Machop,19.400207987461954,-99.06017558778306,66
1.469300241042716e+09,Ekans,19.40095045016627,-99.06190335263015,23
1.469300308043657e+09,Ekans,19.40150153788627,-99.0600892005274,23
1.469300842137787e+09,Rhyhorn,19.3964381667066,-99.06190335263015,111
1.469300470156684e+09,Dodrio,19.393823751127506,-99.06078030120389,85
1.469300479175203e+09,Doduo,19.391938871802758,-99.0616441855069,84
1.469300639177087e+09,Rhyhorn,19.390820894202903,-99.06190335263015,111
1.469300154136225e+09,Rhyhorn,19.391092826516328,-99.06751884793545,111
1.469300517138116e+09,Magmar,19.39072880522611,-99.06743245269391,126
1.469300426232046e+09,Sandshrew,19.391836586371547,-99.07106113370403,27
1.469300826233599e+09,Geodude,19.39142230030591,-99.06829640933603,74
1.469300276252945e+09,Machop,19.39207395536406,-99.07183872975874,66
1.469300573254748e+09,Rhyhorn,19.39094734289116,-99.07227073085345,111
1.469300697262953e+09,Growlithe,19.39018176202725,-99.07468998036211,58
1.46930055126426e+09,Doduo,19.390032168414393,-99.07399875870574,84
1.46930081328206e+09,Sandshrew,19.39183192649054,-99.07667727609186,27
1.469300943283521e+09,Cubone,19.38970233735732,-99.07875102892545,104
1.468878817402204e+09,Mankey,19.396532520837372,-99.0765908708971,56
1.469300551381812e+09,Geodude,19.39915972235384,-99.07745492706876,74
1.469300397321033e+09,Geodude,19.405176770697075,-99.07866462147801,74
1.469300397332921e+09,Geodude,19.405176770697075,-99.07866462147801,74
1.469300884309777e+09,Rattata,19.485114213376804,-99.06397672005923,19
1.469300701311897e+09,Ponyta,19.48468512220722,-99.06518620938421,77
1.469300395271515e+09,Pidgey,19.48935966002832,-99.06380393737312,16
1.46930060822303e+09,Cubone,19.489257799035087,-99.06216252059907,104
1.468878817224435e+09,Spearow,19.488919714762552,-99.06155779665374,21
1.469300463189195e+09,Rattata,19.484471589420874,-99.06026197513268,19
1.469300621190592e+09,Sandshrew,19.485927928037697,-99.06060752547093,27
1.469300758167136e+09,Growlithe,19.483038049748636,-99.06129863065809,58
1.469300264121649e+09,Abra,19.48336425068718,-99.06397672005923,63
1.469300603122797e+09,Pidgey,19.483513787055017,-99.06466785456163,16
1.469300629101311e+09,Doduo,19.481251313769416,-99.0657045675887,84
1.469300804102594e+09,Rattata,19.48281705727783,-99.0657045675887,19
1.469300220103444e+09,Growlithe,19.48281272289865,-99.06579096095157,58
1.469300308104158e+09,Geodude,19.482808388473565,-99.06587735440839,74
1.468878816104854e+09,Paras,19.482624183165747,-99.06587735440839,46
1.469300215105548e+09,Paras,19.483546276422455,-99.06769163870031,46
1.46930070005002e+09,Ponyta,19.48468512220722,-99.06518620938421,77
1.469300767051425e+09,Rattata,19.486571606769584,-99.06613653534245,19
1.469300933007325e+09,Ekans,19.48704512953312,-99.06587735440839,23
1.469300195010808e+09,Venonat,19.488134075023392,-99.06803722135717,48
1.469300816020383e+09,Ekans,19.49048765491521,-99.06518620938421,23
1.46930081602694e+09,Ekans,19.49048765491521,-99.06518620938421,23
1.469300781028586e+09,Meowth,19.490964447126974,-99.0630264199363,52
1.469300608978613e+09,Cubone,19.489257799035087,-99.06216252059907,104
1.469300288979944e+09,Rattata,19.491445547687984,-99.06078030120389,19
1.469300345980705e+09,Rattata,19.491928839058737,-99.06216252059907,19
1.469300948981611e+09,Graveler,19.493041673475535,-99.06017558778306,75
1.469300970070213e+09,Sandshrew,19.489457098140097,-99.05818870467986,27
1.469300970135007e+09,Sandshrew,19.489457098140097,-99.05818870467986,27
1.469300465088395e+09,Rattata,19.484471589420874,-99.06026197513268,19
1.468878816036325e+09,Ekans,19.483106198682066,-99.05810231958579,23
1.469300981738461e+09,Abra,19.480800434132412,-99.06000281336573,63
1.469300454739927e+09,Mankey,19.480348578815793,-99.0598300393243,56
1.469300302740809e+09,Exeggcute,19.47979478815174,-99.05801593458571,102
1.469300525741652e+09,Rattata,19.47890405810915,-99.05741124221684,19
1.469300931742507e+09,Pidgey,19.47855414639054,-99.05887978881596,16
1.469300978717886e+09,Abra,19.480800434132412,-99.06000281336573,63
1.469300451719407e+09,Mankey,19.480348578815793,-99.0598300393243,56
1.469301047720531e+09,Geodude,19.47878282417735,-99.0598300393243,74
1.468878815721575e+09,Geodude,19.47869187511872,-99.0616441855069,74
1.469300993703821e+09,Nidoran♀,19.48061093121975,-99.06561817431977,29
1.469300994674987e+09,Nidoran♀,19.48061093121975,-99.06561817431977,29
1.468878817696486e+09,Venonat,19.479520858820834,-99.06898758141216,48
1.469300602697812e+09,Pidgey,19.480289068831656,-99.07019714700864,16
1.469300695698555e+09,Paras,19.48029340512113,-99.07011074885561,46
1.469300501699251e+09,Venonat,19.48058271813569,-99.06985155495995,48
1.46930047170007e+09,Raticate,19.48036816102376,-99.07045634203124,20
1.469300173700876e+09,Mankey,19.477871705552413,-99.06881478782961,56
1.469300569724209e+09,Venonat,19.48244209730637,-99.06950596441385,48
1.46930081602694e+09,Ekans,19.49048765491521,-99.06518620938421,23
1.469300784827336e+09,Sandshrew,19.39575866544364,-99.0736531501308,27
1.469300826233599e+09,Geodude,19.39142230030591,-99.06829640933603,74
1.469300195010808e+09,Venonat,19.488134075023392,-99.06803722135717,48
1.469300501699251e+09,Venonat,19.48058271813569,-99.06985155495995,48
1.46930055126426e+09,Doduo,19.390032168414393,-99.07399875870574,84
1.469300758167136e+09,Growlithe,19.483038049748636,-99.06129863065809,58
1.469300933007325e+09,Ekans,19.48704512953312,-99.06587735440839,23
1.469300639177087e+09,Rhyhorn,19.390820894202903,-99.06190335263015,111
1.469300202019536e+09,Machop,19.405518904265247,-99.06078030120389,66
1.469300276252945e+09,Machop,19.39207395536406,-99.07183872975874,66
1.469300781028586e+09,Meowth,19.490964447126974,-99.0630264199363,52
1.469300948981611e+09,Graveler,19.493041673475535,-99.06017558778306,75
1.469300264121649e+09,Abra,19.48336425068718,-99.06397672005923,63
1.469300715005617e+09,Mankey,19.403600594723134,-99.06967875949907,56
1.46930047170007e+09,Raticate,19.48036816102376,-99.07045634203124,20
1.469300695017737e+09,Sandshrew,19.40322060229971,-99.07175232982149,27
1.469300542217292e+09,Ekans,19.394334467791353,-99.06898758141216,23
1.469300345980705e+09,Rattata,19.491928839058737,-99.06216252059907,19
1.469300331050627e+09,Geodude,19.40663109668329,-99.06432228655885,74
1.469300943283521e+09,Cubone,19.38970233735732,-99.07875102892545,104
1.469300884309777e+09,Rattata,19.485114213376804,-99.06397672005923,19
1.469300602697812e+09,Pidgey,19.480289068831656,-99.07019714700864,16
1.46930024010112e+09,Cubone,19.40208572486896,-99.06129863065809,104
1.469300288979944e+09,Rattata,19.491445547687984,-99.06078030120389,19
1.46930070005002e+09,Ponyta,19.48468512220722,-99.06518620938421,77
1.469300235136871e+09,Geodude,19.405636470487185,-99.07132033154382,74
1.46930081328206e+09,Sandshrew,19.39183192649054,-99.07667727609186,27
1.469300661829744e+09,Sandshrew,19.395491056155322,-99.07348034640664,27
1.469300978717886e+09,Abra,19.480800434132412,-99.06000281336573,63
1.469300804102594e+09,Rattata,19.48281705727783,-99.0657045675887,19
1.469300280041178e+09,Machop,19.400207987461954,-99.06017558778306,66
1.469300517138116e+09,Magmar,19.39072880522611,-99.06743245269391,126
1.469300842137787e+09,Rhyhorn,19.3964381667066,-99.06190335263015,111
1.469300850100174e+09,Ekans,19.40229148519922,-99.06086668921134,23
1.469300603122797e+09,Pidgey,19.483513787055017,-99.06466785456163,16
1.46930053213662e+09,Sandshrew,19.393852552391802,-99.0638903286692,27
1.469300426232046e+09,Sandshrew,19.391836586371547,-99.07106113370403,27
1.469300713137957e+09,Growlithe,19.40431396369821,-99.07382595423049,58
1.469300173700876e+09,Mankey,19.477871705552413,-99.06881478782961,56
1.46930056817514e+09,Geodude,19.40301611044163,-99.07399875870574,74
1.469300573254748e+09,Rhyhorn,19.39094734289116,-99.07227073085345,111
1.469300415831337e+09,Arcanine,19.39681348816297,-99.07097473461191,59
1.469300311169172e+09,Growlithe,19.40364341618132,-99.07434436878286,58
1.469300302740809e+09,Exeggcute,19.47979478815174,-99.05801593458571,102
1.469300697262953e+09,Growlithe,19.39018176202725,-99.07468998036211,58
1.469300767218872e+09,Mankey,19.39335608483853,-99.06829640933603,56
1.469300395271515e+09,Pidgey,19.48935966002832,-99.06380393737312,16
1.469300746007516e+09,Ekans,19.40403077602759,-99.0702835452556,23
1.469300470156684e+09,Dodrio,19.393823751127506,-99.06078030120389,85
1.469300994674987e+09,Nidoran♀,19.48061093121975,-99.06561817431977,29
1.469300767051425e+09,Rattata,19.486571606769584,-99.06613653534245,19
1.469300515153027e+09,Ekans,19.397868394322536,-99.06276724914856,23
1.469300308104158e+09,Geodude,19.482808388473565,-99.06587735440839,74
1.469300215105548e+09,Paras,19.483546276422455,-99.06769163870031,46
1.469300465088395e+09,Rattata,19.484471589420874,-99.06026197513268,19
1.469300845020487e+09,Ekans,19.405452717756482,-99.06026197513268,23
1.469300418018728e+09,Sandshrew,19.406097341458196,-99.06026197513268,27
1.469300294154823e+09,Cubone,19.397872711163416,-99.06268085907391,104
1.469300299211693e+09,Sandshrew,19.400184360185992,-99.07538120802688,27
1.469300397332921e+09,Geodude,19.405176770697075,-99.07866462147801,74
1.469300569724209e+09,Venonat,19.48244209730637,-99.06950596441385,48
1.46930052205428e+09,Geodude,19.402469857850797,-99.06466785456163,74
1.469300695698555e+09,Paras,19.48029340512113,-99.07011074885561,46
1.469300847168068e+09,Rhyhorn,19.393138878756282,-99.06527260218343,111
1.469300220103444e+09,Growlithe,19.48281272289865,-99.06579096095157,58
1.469300367088556e+09,Rhyhorn,19.405941669514803,-99.06890118457393,111
1.469300582086917e+09,Sandshrew,19.406187678801842,-99.06950596441385,27
1.469300641214786e+09,Cubone,19.400236246028268,-99.07434436878286,104
1.469300479175203e+09,Doduo,19.391938871802758,-99.0616441855069,84
1.469300311869638e+09,Geodude,19.402706985687786,-99.07097473461191,74
1.469300241042716e+09,Ekans,19.40095045016627,-99.06190335263015,23
1.469300931742507e+09,Pidgey,19.47855414639054,-99.05887978881596,16
1.469300897017387e+09,Machop,19.405949126935916,-99.06138501922933,66
1.469300970135007e+09,Sandshrew,19.489457098140097,-99.05818870467986,27
1.469300308043657e+09,Ekans,19.40150153788627,-99.0600892005274,23
